,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
103,tt1086064,Bill & Ted Face the Music,,2020, 28 August 2020,"Adventure, Comedy, Music",91,Bahamas,German,Dean Parisot,,,,"Once told they'd save the universe during a time-traveling adventure, 2 would-be rockers from San Dimas, California find themselves as middle-aged dads still trying to crank out a hit song and fulfill their destiny.",6.1,29749,,,,65.0,,
104,tt9794630,The Vanished,,2020, 21 August 2020,"Action, Mystery, Thriller",115,USA,English,Peter Facinelli,Peter Facinelli,,,"Story of a husband and wife that will stop at nothing to find their missing daughter, who disappeared on a family camping trip. When the police don't catch any leads, the duo take over.",5.7,6855,,,,,,
105,tt2222052,My Salinger Year,,2020, 5 March 2021,Drama,101,Canada,English,Philippe Falardeau,,,,"A college grad takes a clerical job working for the literary agent of the renowned, reclusive writer J.D. Salinger.",6.2,634,,,,49.0,,
106,tt2235695,Rebecca,,2020, 21 October 2020,"Drama, Mystery, Romance",123,UK,English,Ben Wheatley,,,,"A young newlywed arrives at her husband's imposing family estate on a windswept English coast and finds herself battling the shadow of his first wife, Rebecca, whose legacy lives on in the house long after her death.",6.0,31473,,,,46.0,,
107,tt7146812,Onward,,2020, 6 March 2020,"Animation, Adventure, Comedy",102,USA,English,Dan Scanlon,,,,Two elven brothers embark on a quest to bring their father back for one day.,7.4,104754,,,,61.0,,
108,tt10065694,Antebellum,,2020, 18 September 2020,"Drama, Horror, Mystery",105,USA,English,,,,,Successful author Veronica Henley finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.,5.7,17335,,,,45.0,,
109,tt6673612,Dolittle,,2020, 17 January 2020,"Adventure, Comedy, Family",101,USA,English,Stephen Gaghan,,,,A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.,5.6,49537,,,,26.0,,
110,tt11112526,Indoo Ki Jawani,,2020, 11 December 2020,"Comedy, Drama",119,India,Hindi,Abir Sengupta,Abir Sengupta,,,A coming-of-age story of a girl who experience life through misadventures & dating apps.,2.2,4228,,,,,,
111,tt8201852,You Should Have Left,,2020, 18 June 2020,"Drama, Horror, Mystery",93,USA,English,David Koepp,,,,"A former banker, his actress wife, and their spirited daughter book a vacation at an isolated modern home in the Welsh countryside where nothing is quite as it seems.",5.4,15245,,,,46.0,,
112,tt5198068,Wolfwalkers,,2020, 13 November 2020,"Animation, Adventure, Family",103,Ireland,English,,,,,A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night.,8.1,14595,,,,87.0,,
113,tt10627584,The Life Ahead,,2020, 13 November 2020,Drama,94,Italy,Italian,Edoardo Ponti,,,,"In seaside Italy, a Holocaust survivor with a daycare business takes in a 12-year-old street kid who recently robbed her.",6.8,8404,,,,66.0,,
114,tt13061914,Locked Down,,2021, 14 January 2021,"Comedy, Crime, Romance",118,UK,English,Doug Liman,Steven Knight,,,"A couple attempts a high-risk, high-stakes jewelry heist at a department store.",5.2,6545,,,,44.0,,
115,tt9777644,Da 5 Bloods,,2020, 12 June 2020,"Adventure, Drama, War",154,USA,English,Spike Lee,,,,Four African-American vets battle the forces of man and nature when they return to Vietnam seeking the remains of their fallen squad leader and the gold fortune he helped them hide.,6.5,40870,,,,82.0,,
116,tt6048922,Greyhound,,2020, 10 July 2020,"Action, Drama, History",91,USA,English,Aaron Schneider,,,,"Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack.",7.0,70366,,,,64.0,,
117,tt7983894,Ammonite,,2020, 13 November 2020,"Biography, Drama, Romance",120,UK,English,Francis Lee,Francis Lee,,,"1840s England, acclaimed but overlooked fossil hunter Mary Anning and a young woman sent to convalesce by the sea develop an intense relationship, altering both of their lives forever.",6.5,7348,,,,73.0,,
118,tt9606374,On the Rocks,,2020, 23 October 2020,"Comedy, Drama, Romance",96,USA,English,Sofia Coppola,Sofia Coppola,,,A young mother reconnects with her larger-than-life playboy father on an adventure through New York.,6.5,22834,,,,73.0,,
119,tt9742794,The Vault,,2021, 12 November 2021,"Action, Adventure, Thriller",118,Spain,English,Jaume Balagueró,,,,"Thom, a genius engineering graduate is interested in the Bank of Spain's safe. The Bank building is more than 100 years old, with no building blueprints available and a security system that...
                    See full summary »",6.8,200,,,,,,
120,tt5774060,Underwater,,2020, 10 January 2020,"Action, Horror, Sci-Fi",95,USA,English,William Eubank,,,,A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.,5.8,64492,,,,48.0,,
121,tt1502397,Bad Boys for Life,,2020, 17 January 2020,"Action, Comedy, Crime",124,USA,English,,,,,Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.,6.6,132484,,,,59.0,,
122,tt1918734,2067,,2020, 2 October 2020,Sci-Fi,114,Australia,English,Seth Larney,,,,One man's journey to the future to save a dying world.,4.8,5108,,,,39.0,,
123,tt5867314,The Empty Man,,2020, 23 October 2020,"Crime, Drama, Horror",137,USA,English,David Prior,,,,"On the trail of a missing girl, an ex-cop comes across a secretive group attempting to summon a terrifying supernatural entity.",5.7,4984,,,,,,
124,tt9820556,Breach,,2020, 18 December 2020,"Action, Sci-Fi",92,Canada,English,John Suits,,,,"On the cusp of fatherhood, a junior mechanic aboard an interstellar ark to New Earth must outwit a malevolent cosmic terror intent on using the spaceship as a weapon.",3.8,7699,,,,,,
125,tt0983946,Fantasy Island,,2020, 14 February 2020,"Action, Adventure, Fantasy",109,USA,English,Jeff Wadlow,,,,"When the owner and operator of a luxurious island invites a collection of guests to live out their most elaborate fantasies in relative seclusion, chaos quickly descends.",4.9,37784,,,,22.0,,
126,tt7711170,Alone,,2020, 18 September 2020,"Drama, Thriller",98,USA,English,John Hyams,Mattias Olsson,,,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",6.2,9840,,,,70.0,,
127,tt8629748,Spenser Confidential,,2020, 6 March 2020,"Action, Comedy, Crime",111,USA,English,Peter Berg,,,,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals.",6.2,71266,,,,49.0,,
128,tt10314450,Becky,,2020, 5 June 2020,"Action, Crime, Drama",93,USA,English,,,,,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,5.8,10890,,,,54.0,,
129,tt10279362,French Exit,,2020, 2021,"Comedy, Drama",110,UK,English,Azazel Jacobs,,,,An aging Manhattan socialite living on what's barely left of her inheritance moves to a small apartment in Paris with her son and cat.,6.4,239,,,,59.0,,
130,tt6587640,Trolls World Tour,,2020, 10 April 2020,"Animation, Adventure, Comedy",90,USA,English,,,,,"When the Queen of the Hard Rock Trolls tries to take over all the Troll kingdoms, Queen Poppy and her friends try different ways to save all the Trolls.",6.1,17122,,,,51.0,,
131,tt8580274,Eurovision Song Contest: The Story of Fire Saga,,2020, 26 June 2020,"Comedy, Music",123,USA,English,David Dobkin,,,,"When aspiring musicians Lars and Sigrit are given the opportunity to represent their country at the world's biggest song competition, they finally have a chance to prove that any dream worth having is a dream worth fighting for.",6.5,74235,,,,50.0,,
132,tt11350284,400 Bullets,,2021, 2 March 2021,Action,89,UK,English,Tom Paton,Tom Paton,,,"400 BULLETS is an edge-of-your-seat Military Action story about what it means to fight for honor instead of profit. The film packs gun battles, epic hand-to-hand fight sequences and witty dialogue into its 90 minute run time.",5.3,1149,,,,,,
133,tt11327514,Uncle Frank,,2020, 25 November 2020,"Comedy, Drama",95,USA,English,Alan Ball,Alan Ball,,,"In 1973, when Frank Bledsoe and his 18-year-old niece Beth take a road trip from Manhattan to Creekville, South Carolina, for the family patriarch's funeral, they're unexpectedly joined by Frank's lover, Walid.",7.3,13166,,,,58.0,,
134,tt7772582,Never Rarely Sometimes Always,,2020, 3 April 2020,Drama,101,USA,English,Eliza Hittman,Eliza Hittman,,,A pair of teenage girls in rural Pennsylvania travel to New York City to seek out medical help after an unintended pregnancy.,7.4,15701,,,,91.0,,
135,tt1634106,Bloodshot,,2020, 13 March 2020,"Action, Drama, Sci-Fi",109,USA,English,Dave Wilson,,,,"Ray Garrison, a slain soldier, is re-animated with superpowers.",5.7,61995,,,,44.0,,
136,tt7737640,Breaking News in Yuba County,,2021, 12 February 2021,"Comedy, Crime, Drama",96,UK,English,Tate Taylor,Amanda Idoko,,,A woman takes advantage of her growing celebrity status when the police and the public think her dead husband is just missing.,5.5,1277,,,,24.0,,
137,tt8368512,The Courier,,2020, 19 March 2021,Thriller,111,UK,English,Dominic Cooke,Tom O'Connor,,,Cold War spy Greville Wynne and his Russian source try to put an end to the Cuban Missile Crisis.,6.8,281,,,,62.0,,
138,tt11701774,Lucky,,2020, 23 August 2020,"Horror, Thriller",83,USA,English,Natasha Kermani,Brea Grant,,,"A suburban woman fights to be believed as she finds herself stalked by a threatening figure who returns to her house night after night. When she can't get help from those around her, she is forced to take matters into her own hands.",5.4,389,,,,80.0,,
139,tt12592252,Songbird,,2020, 11 December 2020,"Drama, Sci-Fi, Thriller",84,USA,English,Adam Mason,,,,"In 2024 a pandemic ravages the world and its cities. Centering on a handful of people as they navigate the obstacles currently hindering society: disease, martial law, quarantine, and vigilantes.",4.6,5006,,,,27.0,,
140,tt11081050,Enforcement,,2020, 19 March 2021,"Action, Crime",108,Denmark,Danish,,,,,"Jens and Mike, two police officers on routine patrol, find themselves trapped in a maze of buildings when unrest spreads.",7.1,1040,,,,,,
141,tt7488208,Over the Moon,,2020, 23 October 2020,"Animation, Adventure, Comedy",95,China,English,,,,,"In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.",6.5,12699,,,,60.0,,
142,tt11056910,The Stylist,,2020, 1 March 2021,"Drama, Horror",105,USA,English,Jill Gevargizian,,,,A lonely hair stylist becomes obsessed with the lives of her clients and descends into murderous madness.,5.8,293,,,,,,
143,tt3907584,All the Bright Places,,2020, 28 February 2020,"Drama, Romance",107,USA,English,Brett Haley,,,,"The story of Violet and Theodore, who meet and change each other's lives forever. As they struggle with the emotional and physical scars of their past, they discover that even the smallest places and moments can mean something.",6.5,21256,,,,61.0,,
144,tt10247678,Sensation,,2021, 26 February 2021,"Mystery, Sci-Fi, Thriller",96,UK,English,Martin Grof,,,,"When a lowly postman is inducted into a top-secret superhuman DNA program at a research facility, it's revealed that he'll be able to receive, control and send information based on the senses of others.",5.3,507,,,,,,
145,tt8170506,Sophie Jones,,2020, 2 March 2021,Drama,85,USA,English,Jessie Barr,,,,After her mother's death sixteen-year-old Sophie Jones is trying everything she can to feel something again and make it through high school.,5.3,103,,,,73.0,,
146,tt11905962,Sputnik,,2020, 24 July 2020,"Drama, Horror, Sci-Fi",113,Russia,Russian,Egor Abramenko,,,,The lone survivor of an enigmatic spaceship incident hasn't returned back home alone-hiding inside his body is a dangerous creature.,6.4,15582,,,,61.0,,
147,tt8874764,Rage,,2021, February 2021,Thriller,143,Australia,,John Balazs,Michael J. Kospiah,,,"After a violent home invasion leaves him in a coma and his wife deeply traumatized, a mild-mannered husband awakens to find out that one of the attackers is still on the loose. As they try ...
                    See full summary »",4.0,151,,,,,,
148,tt9585676,Body Brokers,,2021, 19 February 2021,"Crime, Drama, Thriller",111,USA,English,John Swab,John Swab,,,"Brought to Los Angeles for treatment, a recovering junkie soon learns that the rehab center is not about helping people, but a cover for a multi-billion-dollar fraud operation that enlists addicts to recruit other addicts.",6.2,412,,,,63.0,,
149,tt10126434,Scare Me,,2020, 1 October 2020,"Comedy, Horror",104,USA,English,Josh Ruben,Josh Ruben,,,"During a power outage, two strangers tell scary stories. The more Fred and Fanny commit to their tales, the more the stories come to life in their Catskills cabin. The horrors of reality manifest when Fred confronts his ultimate fear.",5.7,2479,,,,66.0,,
150,tt12749596,Host,,2020, 30 July 2020,"Horror, Mystery",57,UK,English,Rob Savage,,,,"Six friends hire a medium to hold a seance via Zoom during lockdown, but they get far more than they bargained for as things quickly go wrong.",6.6,17163,,,,73.0,,
151,tt8544498,The Way Back,,2020, 6 March 2020,"Drama, Sport",108,USA,English,Gavin O'Connor,Brad Ingelsby,,,"Jack Cunningham was a high school basketball phenom who walked away from the game, forfeiting his future. Years later, when he reluctantly accepts a coaching job at his alma mater, he may get one last shot at redemption.",6.7,32439,,,,66.0,,
152,tt7550000,Project Power,,2020, 14 August 2020,"Action, Crime, Sci-Fi",113,USA,English,,Mattson Tomlin,,,"When a pill that gives its users unpredictable superpowers for five minutes hits the streets of New Orleans, a teenage dealer and a local cop must team with an ex-soldier to take down the group responsible for its creation.",6.0,71129,,,,51.0,,
153,tt8508734,His House,,2020, 30 October 2020,"Drama, Horror, Thriller",93,UK,English,Remi Weekes,,,,"A refugee couple makes a harrowing escape from war-torn South Sudan, but then they struggle to adjust to their new life in an English town that has an evil lurking beneath the surface.",6.5,25460,,,,72.0,,
